dataset,group,table_id,gt_text,vision_text,text_text,winner,vt_diff,vision_vs_gt,text_vs_gt
A25,MatSci,MatSci::test39-2,"bcc1, a=326.0 pm","bcc, a = 330.1 pm laves c15, a = 730.8 pm","bcc1, a=326.0 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,"bcc1, a=324.3 pm","bcc, a = 330.3 pm laves c15, a = 730.4 pm","bcc1, a=324.3 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,,nbtizrval0.24,,text,empty content,empty content,correct
A25,MatSci,MatSci::test39-2,"laves c15, a=757.5 pm","bcc, a = 331.9 pm laves c14, a = 535.6 pm, c = 872.4 pm","laves c15, a=757.5 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,"laves c15, a=757.1 pm","bcc, a = 330.4 pm laves c14, a = 536.0 pm, c = 872.5 pm","laves c15, a=757.1 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc2, a=342.4 pm",,"bcc2, a=342.4 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc2, a=340.2 pm",,"bcc2, a=340.2 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,nbtizrvta,,nbtizrvta,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc, a=330.7 pm",,"bcc, a=330.7 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc1, a=327.7 pm",,"bcc1, a=327.7 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc2, a=350.7 pm",,"bcc2, a=350.7 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,nbtizrvcr,,nbtizrvcr,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc, a=330.1 pm",,"bcc, a=330.1 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc, a=330.3 pm",,"bcc, a=330.3 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc, a=331.9 pm",,"bcc, a=331.9 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"bcc, a=330.4 pm",,"bcc, a=330.4 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"laves c14, a=535.6 pm, c=872.4 pm",,"laves c14, a=535.6 pm, c=872.4 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-2,"laves c14, a=536.0 pm, c=872.5 pm",,"laves c14, a=536.0 pm, c=872.5 pm",text,missing cell,missing cell,correct
A25,MatSci,MatSci::test39-7,nbtizr,nbtizr,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test39-7,nbtizrv,nbtizrv,notizr,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test47-2,"lattice parameter, a","lattice parameter, a",,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test50-5,nnz1,nmz1,nnz1,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test50-5,nnz2,nmz2,nnz2,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test50-5,nnz3,nmz3,nnz3,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test50-5,nnz4,nmz4,nnz4,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test50-5,nnz5,nmz5,nnz5,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test54-1,atomic radii (å),atomic radii (a),atomic radii (å),text,other semantic,other semantic,correct
A25,MatSci,MatSci::test56-1,atomic radius (å),atomic radius (å),atomic radius (°a),vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test56-1,standard lattice parameter (å),standard lattice parameter (å),standard lattice parameter (°a),vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test56-1,,density (g.cm-3),,text,empty content,empty content,correct
A25,MatSci,MatSci::test56-1,,2.70,,text,empty content,empty content,correct
A25,MatSci,MatSci::test56-1,,8.96,,text,empty content,empty content,correct
A25,MatSci,MatSci::test56-1,,7.87,,text,empty content,empty content,correct
A25,MatSci,MatSci::test56-1,,7.40,,text,empty content,empty content,correct
A25,MatSci,MatSci::test56-1,7.40,10-36,7.40,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test56-1,1.74,10-13,1.74,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test56-3,compressive strength,,compressive strength,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test56-3,99.80 %,99.80%,99.80 %,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test64-2,grain size (μm),grain size (μm),grain size (μ m),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test64-2,al_{0.75}crtimo,al0.75crtimo,al_{0.75}crtimo,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test64-2,al_{0.5}crtimo,al0.5crtimo,al_{0.5}crtimo,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test64-2,al_{0.25}crtimo,al0.25crtimo,al_{0.25}crtimo,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test75-1,ti_{1.5}zrvnb,ti1.5zrvnb,ti_{1.5}zrvnb,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test75-1,ti_{2}zrvnb,ti2zrvnb,ti_{2}zrvnb,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test75-4,600°c,600°c,600° c,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test75-4,800°c,800°c,800° c,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test78-2,-824,- 824,-824,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test78-2,-785,- 785,-785,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test78-2,-693,- 693,-693,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test78-2,-1106,- 1106,-1106,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test78-2,-846,- 846,-846,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test80-1,md (ev),md (ev),md̄ (ev),vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test82-2,1.0,1.0,0.0,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test95-1,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test95-1,overall at.% eds mapping data,,overall at.% eds mapping data,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test95-1,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test95-1,,v/(ta+v),,text,empty content,empty content,correct
A25,MatSci,MatSci::test95-1,,mo,,text,empty content,empty content,correct
A25,MatSci,MatSci::test95-1,mo,ta,mo,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test95-1,ta,nb,ta,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test95-1,nb,v,nb,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test95-1,v,ti,v,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test95-1,ti,,ti,text,empty content,empty content,correct
A25,MatSci,MatSci::test95-1,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test95-1,26.96 ± 0.17,26.96±0.17,26.96 ± 0.17,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,22.27 ± 0.28,22.27±0.28,22.27 ± 0.28,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,22.33 ± 0.19,22.33±0.19,22.33 ± 0.19,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,17.28 ± 0.27,17.28±0.27,17.28 ± 0.27,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,11.16 ± 0.17,11.16±0.17,11.16 ± 0.17,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,26.69 ± 0.26,26.69±0.26,26.69 ± 0.26,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,18.66 ± 0.29,18.66±0.29,18.66 ± 0.29,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,22.76 ± 0.26,22.76±0.26,22.76 ± 0.26,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,20.14 ± 0.16,20.14±0.16,20.14 ± 0.16,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,11.76 ± 0.15,11.76±0.15,11.76 ± 0.15,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,27.22 ± 0.27,27.22±0.27,27.22 ± 0.27,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,11.29 ± 0.19,11.29±0.19,11.29 ± 0.19,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,26.04 ± 0.23,26.04±0.23,26.04 ± 0.23,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,22.16 ± 0.25,22.16±0.25,22.16 ± 0.25,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,13.31 ± 0.26,13.31±0.26,13.31 ± 0.26,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,24.39 ± 0.15,24.39±0.15,24.39 ± 0.15,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,4.60 ± 0.14,4.60±0.14,4.60 ± 0.14,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,24.75 ± 0.26,24.75±0.26,24.75 ± 0.26,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,24.92 ± 0.12,24.92±0.12,24.92 ± 0.12,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-1,21.35 ± 0.19,21.35±0.19,21.35 ± 0.19,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test95-3,hrc,hrc,rrc,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test95-3,hrc,hrc,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test95-5,ta1.0,ta1.0,ta₁₀,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test95-5,ta0.75,ta0.75,ta₀₇₅,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test95-5,ta0.50,ta0.50,ta₀₅₀,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test95-5,ta0.25,ta0.25,ta₀₂₅,vision,other semantic,correct,other semantic
